project_id,name,department,location,planned_duration_days,elapsed_duration_days,physical_progress,expected_progress,financial_progress,approved_budget,released_funds,expenditure,milestones_delayed,milestones_total,resource_availability,contractor_performance,material_availability,previous_delays,status,delay_occurred,delay_days
874,Digital Governance Project #874,Digital Governance,Gujarat,540,471,61.3,92.8,79.9,20030000.0,18270000.0,14600000.0,3,8,65.8,41.6,27.2,2,CRITICAL,1,243
875,Digital Governance Project #875,Digital Governance,Arunachal Pradesh,730,82,9.4,8.8,9.3,225840000.0,38490000.0,3580000.0,0,5,70.1,43.9,80.3,1,ON_TRACK,0,0
876,Urban Development Project #876,Urban Development,Tamil Nadu,540,156,20.5,25.0,25.8,287840000.0,100090000.0,25820000.0,0,4,78.6,55.8,77.8,1,ON_TRACK,0,0
877,Health & Family Welfare Project #877,Health & Family Welfare,Tamil Nadu,540,446,74.6,86.9,77.3,186940000.0,167270000.0,129300000.0,2,10,87.2,76.5,73.8,0,AT_RISK,0,0
878,Water Resources Project #878,Water Resources,Assam,540,347,64.7,71.1,62.3,179930000.0,138550000.0,86320000.0,1,6,84.8,77.7,59.3,2,AT_RISK,0,0
879,Education & Social Infrastructure Project #879,Education & Social Infrastructure,Arunachal Pradesh,540,488,90.5,93.6,97.1,66640000.0,66640000.0,64710000.0,1,10,89.2,72.3,87.3,3,AT_RISK,0,0
880,Education & Social Infrastructure Project #880,Education & Social Infrastructure,Karnataka,365,158,26.4,39.4,46.3,41520000.0,25220000.0,11680000.0,1,8,46.5,46.4,67.1,0,CRITICAL,1,107
881,Education & Social Infrastructure Project #881,Education & Social Infrastructure,Bihar,540,246,36.9,45.1,44.9,339050000.0,172540000.0,77470000.0,0,5,79.5,56.1,67.4,0,ON_TRACK,0,0
882,Railways Project #882,Railways,Arunachal Pradesh,365,376,79.7,94.9,93.3,223280000.0,223280000.0,208320000.0,1,10,55.0,70.6,66.5,0,CRITICAL,1,121
883,Railways Project #883,Railways,Tamil Nadu,730,787,85.5,93.8,84.1,103650000.0,99300000.0,83510000.0,1,10,96.4,87.3,74.1,2,CRITICAL,1,100
884,Health & Family Welfare Project #884,Health & Family Welfare,Bihar,730,419,51.8,61.4,58.6,154760000.0,105430000.0,61780000.0,0,4,86.9,72.2,58.9,0,ON_TRACK,0,0
885,Road Transport & Highways Project #885,Road Transport & Highways,Assam,540,354,68.5,72.2,72.2,176750000.0,138280000.0,99840000.0,1,5,86.2,84.6,89.6,0,AT_RISK,0,0
886,Road Transport & Highways Project #886,Road Transport & Highways,Maharashtra,540,186,10.5,29.0,27.9,367190000.0,144730000.0,40380000.0,1,4,70.5,74.3,38.0,1,AT_RISK,0,0
887,Power & Renewable Energy Project #887,Power & Renewable Energy,Rajasthan,540,583,85.4,95.8,83.0,89890000.0,85970000.0,71360000.0,1,8,68.6,69.0,87.3,1,AT_RISK,0,0
888,Education & Social Infrastructure Project #888,Education & Social Infrastructure,Madhya Pradesh,730,730,84.0,93.2,86.7,143040000.0,143000000.0,123980000.0,1,10,69.3,76.3,82.9,0,AT_RISK,0,0
889,Power & Renewable Energy Project #889,Power & Renewable Energy,Manipur,900,977,94.2,98.9,100.0,199380000.0,199380000.0,199380000.0,0,4,78.3,71.2,91.7,0,ON_TRACK,0,0
890,Education & Social Infrastructure Project #890,Education & Social Infrastructure,Odisha,540,175,21.9,25.3,27.7,489170000.0,199440000.0,55240000.0,1,10,68.7,64.6,63.2,1,AT_RISK,0,0
891,Digital Governance Project #891,Digital Governance,Mizoram,730,405,49.4,57.5,68.5,65560000.0,49580000.0,33960000.0,2,5,65.2,74.8,55.5,3,CRITICAL,1,114
892,Urban Development Project #892,Urban Development,Mizoram,365,374,83.3,94.3,83.8,128960000.0,118870000.0,99610000.0,1,4,91.6,74.1,65.8,0,AT_RISK,0,0
893,Road Transport & Highways Project #893,Road Transport & Highways,Nagaland,270,90,0.0,25.5,18.6,128240000.0,37770000.0,7030000.0,2,5,66.5,52.4,56.7,3,CRITICAL,1,187
894,Digital Governance Project #894,Digital Governance,Bihar,540,177,29.8,26.3,42.3,365570000.0,191380000.0,80950000.0,0,8,44.7,82.9,66.1,1,ON_TRACK,1,18
895,Water Resources Project #895,Water Resources,Bihar,540,107,12.4,15.8,12.6,92690000.0,24080000.0,3030000.0,1,4,47.7,76.5,78.1,0,AT_RISK,0,0
896,Education & Social Infrastructure Project #896,Education & Social Infrastructure,Tripura,365,287,75.5,85.7,73.6,15870000.0,13030000.0,9590000.0,1,8,86.3,44.4,66.3,0,CRITICAL,1,103
897,Power & Renewable Energy Project #897,Power & Renewable Energy,Odisha,180,141,56.8,85.3,64.8,203570000.0,147140000.0,95350000.0,2,8,62.2,55.0,50.2,0,CRITICAL,1,207
898,Digital Governance Project #898,Digital Governance,Maharashtra,900,569,60.0,64.6,67.5,163310000.0,129530000.0,87430000.0,1,10,72.5,81.1,63.1,2,AT_RISK,0,0
899,Digital Governance Project #899,Digital Governance,Odisha,365,235,55.8,71.0,51.6,189020000.0,107880000.0,55670000.0,1,6,64.2,64.4,86.5,0,CRITICAL,1,129
900,Education & Social Infrastructure Project #900,Education & Social Infrastructure,Gujarat,540,518,66.3,92.8,81.2,380270000.0,339100000.0,275350000.0,2,8,79.6,32.2,61.2,1,CRITICAL,1,195
901,Urban Development Project #901,Urban Development,Manipur,180,197,83.3,99.0,85.4,236350000.0,234560000.0,200310000.0,1,6,74.7,69.0,56.0,0,CRITICAL,1,113
902,Water Resources Project #902,Water Resources,Tamil Nadu,900,572,59.8,69.5,83.5,215100000.0,208930000.0,174460000.0,1,8,57.2,54.5,75.2,0,AT_RISK,0,0
903,Digital Governance Project #903,Digital Governance,Mizoram,540,416,74.8,82.5,90.3,210970000.0,204120000.0,184320000.0,1,6,81.0,51.1,59.4,0,AT_RISK,0,0
904,Power & Renewable Energy Project #904,Power & Renewable Energy,Arunachal Pradesh,730,704,81.6,96.9,91.5,44900000.0,44900000.0,41080000.0,1,8,77.5,30.0,76.0,0,CRITICAL,1,123
905,Railways Project #905,Railways,Tripura,270,279,93.1,96.7,96.3,461580000.0,461580000.0,444500000.0,1,6,84.0,67.8,81.5,2,DELAYED,1,55
906,Health & Family Welfare Project #906,Health & Family Welfare,Karnataka,365,399,84.4,99.9,90.0,352910000.0,352910000.0,317620000.0,1,6,66.5,58.0,83.9,1,CRITICAL,1,107
907,Urban Development Project #907,Urban Development,Maharashtra,730,757,88.0,98.2,95.4,487570000.0,487570000.0,465140000.0,1,6,81.1,88.9,57.1,0,CRITICAL,1,109
908,Education & Social Infrastructure Project #908,Education & Social Infrastructure,Gujarat,730,212,20.1,22.3,33.2,193030000.0,90470000.0,30040000.0,0,10,46.0,42.3,85.2,0,DELAYED,1,35
909,Health & Family Welfare Project #909,Health & Family Welfare,Maharashtra,540,391,70.8,80.0,77.6,465780000.0,418840000.0,325020000.0,0,8,65.5,72.6,88.0,0,ON_TRACK,0,0
910,Road Transport & Highways Project #910,Road Transport & Highways,Arunachal Pradesh,1460,1208,83.1,90.4,93.7,169960000.0,169960000.0,159250000.0,1,10,35.3,46.1,53.4,0,AT_RISK,0,0
911,Power & Renewable Energy Project #911,Power & Renewable Energy,Uttar Pradesh,1095,190,8.0,11.0,4.0,303070000.0,56450000.0,2260000.0,0,8,92.8,61.3,56.0,1,DELAYED,1,31
912,Digital Governance Project #912,Digital Governance,Assam,365,150,38.3,34.5,46.0,134130000.0,72170000.0,33200000.0,0,4,81.4,64.5,67.7,0,ON_TRACK,0,0
913,Road Transport & Highways Project #913,Road Transport & Highways,Manipur,270,308,82.3,96.8,82.5,275120000.0,248810000.0,205270000.0,1,8,47.1,79.4,76.8,0,AT_RISK,0,0
914,Road Transport & Highways Project #914,Road Transport & Highways,Nagaland,540,460,77.9,89.1,78.1,343100000.0,309230000.0,241510000.0,0,5,70.0,82.6,83.0,1,AT_RISK,0,0
915,Urban Development Project #915,Urban Development,Odisha,180,136,67.3,81.9,74.6,351630000.0,312460000.0,233100000.0,1,6,69.0,61.6,76.6,0,AT_RISK,0,0
916,Digital Governance Project #916,Digital Governance,Uttar Pradesh,365,181,37.8,51.7,40.0,437710000.0,198830000.0,79530000.0,1,8,54.1,80.7,74.3,0,AT_RISK,0,0
917,Water Resources Project #917,Water Resources,Nagaland,365,121,21.3,25.5,30.4,147720000.0,65980000.0,20060000.0,0,4,66.4,80.9,89.1,0,ON_TRACK,0,0
918,Road Transport & Highways Project #918,Road Transport & Highways,Tripura,365,59,0.0,13.2,10.7,106300000.0,25430000.0,2720000.0,1,6,60.0,58.3,61.9,0,AT_RISK,0,0
919,Digital Governance Project #919,Digital Governance,Rajasthan,730,654,76.7,90.9,76.3,39370000.0,32940000.0,25130000.0,1,5,49.9,75.0,77.8,0,CRITICAL,1,127
920,Water Resources Project #920,Water Resources,Arunachal Pradesh,540,541,85.4,95.1,92.9,363700000.0,363700000.0,337880000.0,1,4,82.2,86.7,93.3,1,AT_RISK,0,0
921,Urban Development Project #921,Urban Development,Madhya Pradesh,730,635,79.5,91.7,82.4,302550000.0,286670000.0,236220000.0,1,8,62.8,67.7,70.8,0,CRITICAL,1,123
922,Water Resources Project #922,Water Resources,Madhya Pradesh,180,25,6.4,9.1,5.0,139400000.0,17080000.0,850000.0,1,6,75.4,62.2,78.8,1,AT_RISK,0,0
923,Road Transport & Highways Project #923,Road Transport & Highways,Rajasthan,180,176,81.0,93.6,85.7,97250000.0,95900000.0,82190000.0,1,8,68.0,78.5,80.4,1,CRITICAL,1,113
924,Road Transport & Highways Project #924,Road Transport & Highways,Manipur,365,211,51.2,60.7,51.8,365410000.0,225130000.0,116620000.0,0,4,79.4,85.7,65.8,0,ON_TRACK,0,0
925,Road Transport & Highways Project #925,Road Transport & Highways,Meghalaya,1460,1525,84.6,97.5,87.1,89000000.0,89000000.0,77520000.0,2,10,66.7,65.4,90.2,0,CRITICAL,1,137
926,Power & Renewable Energy Project #926,Power & Renewable Energy,Arunachal Pradesh,365,309,71.6,90.7,70.7,400920000.0,342550000.0,242180000.0,1,6,86.6,60.4,63.3,0,AT_RISK,0,0
927,Digital Governance Project #927,Digital Governance,Tripura,730,496,75.6,76.0,77.1,113000000.0,102660000.0,79150000.0,0,4,76.9,92.7,57.5,0,ON_TRACK,0,0
928,Power & Renewable Energy Project #928,Power & Renewable Energy,Karnataka,365,358,87.7,100.0,85.6,191980000.0,190440000.0,163020000.0,2,6,81.4,67.2,80.2,3,CRITICAL,1,144
929,Health & Family Welfare Project #929,Health & Family Welfare,Uttar Pradesh,900,202,12.8,17.5,20.8,119870000.0,40530000.0,8430000.0,0,4,80.1,30.0,68.2,1,DELAYED,1,38
930,Road Transport & Highways Project #930,Road Transport & Highways,Manipur,900,674,64.3,83.4,74.3,270660000.0,224790000.0,167020000.0,1,4,74.4,60.5,71.6,3,CRITICAL,1,142
931,Power & Renewable Energy Project #931,Power & Renewable Energy,Rajasthan,730,401,43.7,55.4,46.1,361560000.0,203440000.0,93790000.0,1,6,73.1,83.3,78.4,2,AT_RISK,0,0
932,Railways Project #932,Railways,Nagaland,180,137,69.2,81.5,75.7,383380000.0,329160000.0,249170000.0,1,5,87.5,46.0,73.6,0,AT_RISK,0,0
933,Road Transport & Highways Project #933,Road Transport & Highways,Sikkim,540,406,54.6,78.6,68.6,475400000.0,378830000.0,259880000.0,3,10,80.0,49.3,54.2,0,CRITICAL,1,220
934,Urban Development Project #934,Urban Development,Nagaland,270,206,77.2,81.6,85.9,231560000.0,215700000.0,185290000.0,1,6,70.1,74.6,74.1,2,AT_RISK,0,0
935,Water Resources Project #935,Water Resources,Gujarat,270,192,80.2,81.4,82.2,321350000.0,310200000.0,254980000.0,0,6,73.8,59.1,76.8,0,ON_TRACK,0,0
936,Railways Project #936,Railways,Sikkim,540,251,38.9,43.2,34.7,476850000.0,227100000.0,78800000.0,1,6,83.9,75.3,44.5,0,AT_RISK,0,0
937,Digital Governance Project #937,Digital Governance,Manipur,540,400,59.3,81.2,82.8,158130000.0,152460000.0,126240000.0,2,6,34.3,63.5,78.2,2,AT_RISK,0,0
938,Health & Family Welfare Project #938,Health & Family Welfare,Arunachal Pradesh,900,480,61.7,55.2,85.1,211190000.0,196320000.0,167070000.0,0,8,54.7,43.5,74.6,0,ON_TRACK,0,0
939,Digital Governance Project #939,Digital Governance,West Bengal,730,516,74.2,77.4,71.6,103100000.0,86360000.0,61830000.0,0,5,69.7,76.4,95.2,1,ON_TRACK,0,0
940,Road Transport & Highways Project #940,Road Transport & Highways,Nagaland,365,323,83.3,88.5,80.7,313370000.0,284400000.0,229510000.0,2,10,79.4,89.8,70.7,2,AT_RISK,0,0
941,Health & Family Welfare Project #941,Health & Family Welfare,Madhya Pradesh,540,432,80.7,87.6,85.4,66850000.0,61050000.0,52140000.0,1,10,91.0,94.2,79.0,0,AT_RISK,0,0
942,Railways Project #942,Railways,Uttar Pradesh,270,143,50.3,55.0,54.8,398010000.0,249440000.0,136690000.0,0,5,71.7,80.0,57.1,1,ON_TRACK,0,0
943,Water Resources Project #943,Water Resources,Tamil Nadu,1095,315,18.8,23.4,19.8,43780000.0,13980000.0,2770000.0,0,10,86.9,42.0,58.4,1,ON_TRACK,0,0
944,Education & Social Infrastructure Project #944,Education & Social Infrastructure,Mizoram,900,371,20.4,39.7,20.9,363660000.0,126210000.0,26380000.0,2,10,66.9,44.3,78.8,0,CRITICAL,1,147
945,Road Transport & Highways Project #945,Road Transport & Highways,Assam,365,92,18.8,18.3,25.6,306660000.0,101320000.0,25940000.0,0,8,89.5,75.8,62.7,3,ON_TRACK,0,0
946,Urban Development Project #946,Urban Development,West Bengal,365,272,73.7,83.0,75.3,82070000.0,66730000.0,50250000.0,0,5,63.1,63.2,82.2,0,ON_TRACK,0,0
947,Railways Project #947,Railways,Uttar Pradesh,365,318,70.8,89.2,76.8,195550000.0,176770000.0,135760000.0,2,10,77.4,70.0,64.8,0,CRITICAL,1,168
948,Water Resources Project #948,Water Resources,Bihar,540,361,64.7,77.5,73.5,44880000.0,38340000.0,28180000.0,0,4,49.5,62.3,43.8,0,AT_RISK,0,0
949,Education & Social Infrastructure Project #949,Education & Social Infrastructure,Gujarat,1095,966,78.8,91.8,88.1,125220000.0,125220000.0,110320000.0,1,4,88.3,38.0,72.8,1,CRITICAL,1,95
950,Power & Renewable Energy Project #950,Power & Renewable Energy,Assam,1095,640,54.3,61.9,64.4,336020000.0,264590000.0,170400000.0,1,8,55.4,45.5,88.2,1,AT_RISK,0,0
951,Urban Development Project #951,Urban Development,Odisha,270,244,61.9,90.5,78.5,398210000.0,358070000.0,281080000.0,3,10,63.4,66.2,62.4,0,CRITICAL,1,220
952,Water Resources Project #952,Water Resources,Gujarat,365,60,5.7,12.0,7.6,176180000.0,22790000.0,1730000.0,1,6,78.7,57.6,62.3,0,AT_RISK,0,0
953,Education & Social Infrastructure Project #953,Education & Social Infrastructure,Rajasthan,365,149,30.5,33.6,36.1,444580000.0,227040000.0,81960000.0,0,6,58.2,89.7,77.4,0,ON_TRACK,0,0
954,Urban Development Project #954,Urban Development,Nagaland,365,72,13.3,16.2,17.5,286170000.0,69430000.0,12150000.0,0,4,93.6,60.2,92.1,0,ON_TRACK,0,0
955,Urban Development Project #955,Urban Development,Sikkim,540,350,62.2,70.0,64.3,482340000.0,367030000.0,236000000.0,1,5,74.6,54.0,84.6,0,AT_RISK,0,0
956,Digital Governance Project #956,Digital Governance,Manipur,365,412,91.1,98.3,91.0,478670000.0,478670000.0,435590000.0,0,4,77.3,62.1,76.5,0,ON_TRACK,0,0
957,Education & Social Infrastructure Project #957,Education & Social Infrastructure,West Bengal,730,490,59.3,74.1,62.0,383530000.0,265530000.0,164630000.0,2,4,70.3,75.2,75.6,4,CRITICAL,1,128
958,Health & Family Welfare Project #958,Health & Family Welfare,Gujarat,730,160,16.9,18.8,17.6,96160000.0,28680000.0,5050000.0,0,5,91.7,77.3,48.4,0,ON_TRACK,0,0
959,Urban Development Project #959,Urban Development,Tripura,365,244,67.5,75.7,72.6,417850000.0,331570000.0,240720000.0,2,10,69.3,67.4,57.2,2,AT_RISK,0,0
960,Education & Social Infrastructure Project #960,Education & Social Infrastructure,Rajasthan,540,113,9.4,14.7,15.4,373830000.0,98000000.0,15090000.0,0,10,89.2,75.3,71.6,0,ON_TRACK,0,0
961,Urban Development Project #961,Urban Development,Rajasthan,365,172,44.4,42.2,54.3,258730000.0,154050000.0,83650000.0,0,4,93.9,84.0,84.8,0,ON_TRACK,0,0
962,Power & Renewable Energy Project #962,Power & Renewable Energy,Arunachal Pradesh,540,97,6.6,10.1,28.9,478830000.0,162690000.0,47020000.0,1,5,61.5,56.0,51.7,1,DELAYED,1,68
963,Railways Project #963,Railways,Meghalaya,270,174,48.9,73.5,53.8,73500000.0,45700000.0,24590000.0,1,6,68.9,66.3,55.4,1,CRITICAL,1,154
964,Digital Governance Project #964,Digital Governance,Odisha,1095,790,76.1,80.9,82.6,498120000.0,449000000.0,370870000.0,1,6,90.4,76.1,85.3,3,DELAYED,1,77
965,Urban Development Project #965,Urban Development,Assam,540,312,56.2,62.0,61.4,423820000.0,301300000.0,185000000.0,0,5,82.5,77.0,67.2,0,ON_TRACK,0,0
966,Railways Project #966,Railways,Arunachal Pradesh,270,47,20.0,13.4,25.2,121800000.0,39940000.0,10060000.0,0,8,73.8,81.8,45.6,0,ON_TRACK,0,0
967,Road Transport & Highways Project #967,Road Transport & Highways,Maharashtra,180,180,75.8,91.1,83.0,179450000.0,166950000.0,138570000.0,0,6,87.7,54.9,63.8,0,CRITICAL,1,111
968,Digital Governance Project #968,Digital Governance,Rajasthan,180,79,30.8,41.6,45.5,444780000.0,248120000.0,112890000.0,1,10,71.9,30.9,75.9,0,AT_RISK,0,0
969,Digital Governance Project #969,Digital Governance,Maharashtra,730,352,43.4,48.2,48.6,166210000.0,101140000.0,49150000.0,1,8,59.1,72.7,69.0,0,DELAYED,1,71
970,Digital Governance Project #970,Digital Governance,Tripura,365,360,83.8,95.2,83.9,428060000.0,416420000.0,349380000.0,2,10,90.9,83.2,71.6,0,AT_RISK,0,0
971,Power & Renewable Energy Project #971,Power & Renewable Energy,Madhya Pradesh,365,171,40.0,46.0,41.8,111960000.0,57980000.0,24240000.0,0,4,59.7,67.3,77.5,0,DELAYED,1,48
972,Digital Governance Project #972,Digital Governance,Manipur,730,798,85.3,99.5,88.8,97790000.0,96550000.0,85740000.0,1,6,79.1,64.1,65.3,0,AT_RISK,0,0
973,Education & Social Infrastructure Project #973,Education & Social Infrastructure,Odisha,900,348,35.8,35.7,45.1,20090000.0,10770000.0,4860000.0,0,4,57.0,87.8,69.7,0,ON_TRACK,0,0
974,Digital Governance Project #974,Digital Governance,Bihar,1095,728,45.7,73.1,46.9,208810000.0,121380000.0,56930000.0,1,6,69.6,79.9,36.3,0,CRITICAL,1,163
975,Urban Development Project #975,Urban Development,Mizoram,730,719,81.5,93.2,76.9,179960000.0,161910000.0,124510000.0,1,6,83.9,74.6,81.0,0,AT_RISK,0,0
976,Water Resources Project #976,Water Resources,West Bengal,730,289,30.1,38.4,36.4,323740000.0,158060000.0,57530000.0,0,5,74.7,84.7,54.3,0,ON_TRACK,0,0
977,Water Resources Project #977,Water Resources,Gujarat,730,661,77.2,89.7,73.6,128760000.0,106060000.0,78060000.0,2,4,82.1,55.0,77.1,4,CRITICAL,1,119
978,Health & Family Welfare Project #978,Health & Family Welfare,Gujarat,540,552,82.6,93.5,92.1,419650000.0,416350000.0,383460000.0,1,4,92.3,66.0,46.4,0,AT_RISK,0,0
979,Water Resources Project #979,Water Resources,Karnataka,1095,514,43.1,46.0,41.2,136150000.0,74020000.0,30500000.0,1,8,50.7,86.0,92.9,0,AT_RISK,0,0
980,Power & Renewable Energy Project #980,Power & Renewable Energy,Maharashtra,270,186,61.1,78.3,64.7,80250000.0,58380000.0,37770000.0,3,10,76.5,46.8,40.0,2,CRITICAL,1,167
981,Urban Development Project #981,Urban Development,Madhya Pradesh,180,33,10.5,13.8,16.5,90270000.0,22520000.0,3720000.0,1,4,80.0,89.5,77.1,1,AT_RISK,0,0
982,Health & Family Welfare Project #982,Health & Family Welfare,Odisha,540,523,84.7,92.6,92.5,293970000.0,293970000.0,271920000.0,1,8,64.0,83.5,69.9,4,AT_RISK,0,0
983,Digital Governance Project #983,Digital Governance,West Bengal,1460,1372,75.4,90.6,77.0,481410000.0,412340000.0,317500000.0,1,6,65.7,90.0,53.0,2,AT_RISK,0,0
984,Health & Family Welfare Project #984,Health & Family Welfare,Rajasthan,900,575,52.1,67.6,53.3,464540000.0,297140000.0,158380000.0,2,10,65.2,66.2,67.4,0,CRITICAL,1,164
985,Health & Family Welfare Project #985,Health & Family Welfare,Arunachal Pradesh,540,431,71.7,86.6,79.9,464710000.0,406440000.0,324750000.0,0,5,74.3,70.4,65.9,0,AT_RISK,0,0
986,Digital Governance Project #986,Digital Governance,Sikkim,180,205,92.5,97.3,99.3,82520000.0,82520000.0,81940000.0,1,10,64.7,80.1,80.9,0,DELAYED,1,80
987,Railways Project #987,Railways,Karnataka,900,278,32.0,24.8,40.4,215100000.0,97910000.0,39560000.0,0,8,60.0,86.9,40.1,0,ON_TRACK,0,0
988,Power & Renewable Energy Project #988,Power & Renewable Energy,Bihar,365,99,13.4,18.5,12.0,197680000.0,39260000.0,4710000.0,1,4,74.7,58.9,90.7,3,DELAYED,1,59
989,Health & Family Welfare Project #989,Health & Family Welfare,Sikkim,540,241,13.5,36.3,13.6,99360000.0,23190000.0,3150000.0,2,8,61.4,37.7,70.2,0,CRITICAL,1,195
990,Education & Social Infrastructure Project #990,Education & Social Infrastructure,Meghalaya,540,196,30.1,29.0,34.2,330280000.0,136420000.0,46660000.0,0,10,50.7,76.9,74.1,0,ON_TRACK,1,15
991,Power & Renewable Energy Project #991,Power & Renewable Energy,Meghalaya,180,131,67.8,78.1,67.0,36280000.0,26580000.0,17810000.0,1,8,70.6,64.4,68.6,0,AT_RISK,0,0
992,Urban Development Project #992,Urban Development,Tamil Nadu,270,113,39.3,37.5,45.4,206940000.0,106310000.0,48260000.0,0,8,65.0,81.3,53.5,0,ON_TRACK,0,0
993,Power & Renewable Energy Project #993,Power & Renewable Energy,Maharashtra,540,610,86.8,98.9,94.9,497290000.0,497290000.0,471930000.0,1,8,75.6,53.4,77.7,0,CRITICAL,1,108
994,Health & Family Welfare Project #994,Health & Family Welfare,Rajasthan,365,221,57.2,66.9,67.1,84450000.0,64800000.0,43480000.0,0,5,69.7,59.2,82.5,0,DELAYED,1,65
995,Digital Governance Project #995,Digital Governance,Tripura,540,208,6.2,35.7,19.6,310100000.0,80920000.0,15860000.0,2,6,78.0,49.1,62.8,1,AT_RISK,0,0
996,Road Transport & Highways Project #996,Road Transport & Highways,Maharashtra,270,132,52.8,49.7,52.8,281310000.0,169840000.0,89680000.0,1,8,68.2,75.2,74.0,2,DELAYED,1,32
997,Health & Family Welfare Project #997,Health & Family Welfare,Assam,730,625,81.6,89.3,76.7,202630000.0,182770000.0,140180000.0,0,6,72.9,74.9,72.0,0,ON_TRACK,0,0
998,Digital Governance Project #998,Digital Governance,West Bengal,365,114,21.8,24.8,22.3,334590000.0,102770000.0,22920000.0,0,10,67.1,60.4,91.0,0,ON_TRACK,0,0
999,Health & Family Welfare Project #999,Health & Family Welfare,Uttar Pradesh,540,448,81.5,90.1,80.5,252310000.0,233310000.0,187810000.0,1,5,62.4,72.4,87.5,0,AT_RISK,0,0
1000,Health & Family Welfare Project #1000,Health & Family Welfare,Tamil Nadu,730,797,88.2,96.1,97.5,368430000.0,368430000.0,359220000.0,2,10,70.9,69.5,72.1,2,AT_RISK,0,0
1001,Digital Governance Project #1001,Digital Governance,Sikkim,365,222,46.9,68.8,67.0,293960000.0,239760000.0,160640000.0,2,8,55.7,82.0,41.4,0,CRITICAL,1,193
